Month,Activity,Modality,Entity,Woreda,FDP_ID,FDP/Site Name,Checklist Type,Required Count,Latitude,Longitude,GPS,Achieved,Gap,Completion %,Status,Visited Status
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-001,Aw-Bare Camp Site 01,Partner Performance Monitoring,1,9.693736,43.013279,"9.693736, 43.013279",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-002,Aw-Bare Camp Site 02,Beneficiary Contact Monitoring,6,9.731421,43.01179,"9.731421, 43.01179",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-002,Aw-Bare Camp Site 02,Food Basket Monitoring,6,9.731421,43.01179,"9.731421, 43.01179",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-002,Aw-Bare Camp Site 02,Warehouse Monitoring,1,9.731421,43.01179,"9.731421, 43.01179",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-002,Aw-Bare Camp Site 02,Distribution Observation,1,9.731421,43.01179,"9.731421, 43.01179",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-002,Aw-Bare Camp Site 02,Partner Performance Monitoring,1,9.731421,43.01179,"9.731421, 43.01179",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-003,Aw-Bare Camp Site 03,Beneficiary Contact Monitoring,6,9.776148,43.128456,"9.776148, 43.128456",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-003,Aw-Bare Camp Site 03,Food Basket Monitoring,6,9.776148,43.128456,"9.776148, 43.128456",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-003,Aw-Bare Camp Site 03,Warehouse Monitoring,1,9.776148,43.128456,"9.776148, 43.128456",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-003,Aw-Bare Camp Site 03,Distribution Observation,1,9.776148,43.128456,"9.776148, 43.128456",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-003,Aw-Bare Camp Site 03,Partner Performance Monitoring,1,9.776148,43.128456,"9.776148, 43.128456",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-004,Aw-Bare Camp Site 04,Beneficiary Contact Monitoring,6,9.782744,43.027137,"9.782744, 43.027137",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-004,Aw-Bare Camp Site 04,Food Basket Monitoring,6,9.782744,43.027137,"9.782744, 43.027137",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-004,Aw-Bare Camp Site 04,Warehouse Monitoring,1,9.782744,43.027137,"9.782744, 43.027137",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-004,Aw-Bare Camp Site 04,Distribution Observation,1,9.782744,43.027137,"9.782744, 43.027137",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-004,Aw-Bare Camp Site 04,Partner Performance Monitoring,1,9.782744,43.027137,"9.782744, 43.027137",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-005,Aw-Bare Camp Site 05,Beneficiary Contact Monitoring,6,9.832203,43.042882,"9.832203, 43.042882",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-005,Aw-Bare Camp Site 05,Food Basket Monitoring,6,9.832203,43.042882,"9.832203, 43.042882",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-005,Aw-Bare Camp Site 05,Warehouse Monitoring,1,9.832203,43.042882,"9.832203, 43.042882",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-005,Aw-Bare Camp Site 05,Distribution Observation,1,9.832203,43.042882,"9.832203, 43.042882",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-005,Aw-Bare Camp Site 05,Partner Performance Monitoring,1,9.832203,43.042882,"9.832203, 43.042882",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-001,Kebribeyah Camp Site 01,Beneficiary Contact Monitoring,6,9.1237,43.271124,"9.1237, 43.271124",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-001,Kebribeyah Camp Site 01,Food Basket Monitoring,6,9.1237,43.271124,"9.1237, 43.271124",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-001,Kebribeyah Camp Site 01,Warehouse Monitoring,1,9.1237,43.271124,"9.1237, 43.271124",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-001,Kebribeyah Camp Site 01,Distribution Observation,1,9.1237,43.271124,"9.1237, 43.271124",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-001,Kebribeyah Camp Site 01,Partner Performance Monitoring,1,9.1237,43.271124,"9.1237, 43.271124",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-002,Kebribeyah Camp Site 02,Beneficiary Contact Monitoring,6,9.180123,43.13241,"9.180123, 43.13241",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-002,Kebribeyah Camp Site 02,Food Basket Monitoring,6,9.180123,43.13241,"9.180123, 43.13241",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-002,Kebribeyah Camp Site 02,Warehouse Monitoring,1,9.180123,43.13241,"9.180123, 43.13241",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-002,Kebribeyah Camp Site 02,Distribution Observation,1,9.180123,43.13241,"9.180123, 43.13241",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-002,Kebribeyah Camp Site 02,Partner Performance Monitoring,1,9.180123,43.13241,"9.180123, 43.13241",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 3 Refugee Operations,GFD,WFP,Kebribeyah Camp,REF-KEBR-003,Kebribeyah Camp Site 03,Beneficiary Contact Monitoring,6,9.015153,43.245224,"9.015153, 43.245224",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,WFP,Kebribeyah Camp,REF-KEBR-003,Kebribeyah Camp Site 03,Food Basket Monitoring,6,9.015153,43.245224,"9.015153, 43.245224",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,WFP,Kebribeyah Camp,REF-KEBR-003,Kebribeyah Camp Site 03,Warehouse Monitoring,1,9.015153,43.245224,"9.015153, 43.245224",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,WFP,Kebribeyah Camp,REF-KEBR-003,Kebribeyah Camp Site 03,Distribution Observation,1,9.015153,43.245224,"9.015153, 43.245224",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,WFP,Kebribeyah Camp,REF-KEBR-003,Kebribeyah Camp Site 03,Partner Performance Monitoring,1,9.015153,43.245224,"9.015153, 43.245224",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-004,Kebribeyah Camp Site 04,Beneficiary Contact Monitoring,6,9.050593,43.230436,"9.050593, 43.230436",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-004,Kebribeyah Camp Site 04,Food Basket Monitoring,6,9.050593,43.230436,"9.050593, 43.230436",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-004,Kebribeyah Camp Site 04,Warehouse Monitoring,1,9.050593,43.230436,"9.050593, 43.230436",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-004,Kebribeyah Camp Site 04,Distribution Observation,1,9.050593,43.230436,"9.050593, 43.230436",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-004,Kebribeyah Camp Site 04,Partner Performance Monitoring,1,9.050593,43.230436,"9.050593, 43.230436",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-005,Kebribeyah Camp Site 05,Beneficiary Contact Monitoring,6,9.183863,43.256373,"9.183863, 43.256373",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-005,Kebribeyah Camp Site 05,Food Basket Monitoring,6,9.183863,43.256373,"9.183863, 43.256373",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-005,Kebribeyah Camp Site 05,Warehouse Monitoring,1,9.183863,43.256373,"9.183863, 43.256373",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-005,Kebribeyah Camp Site 05,Distribution Observation,1,9.183863,43.256373,"9.183863, 43.256373",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Kebribeyah Camp,REF-KEBR-005,Kebribeyah Camp Site 05,Partner Performance Monitoring,1,9.183863,43.256373,"9.183863, 43.256373",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-001,Sheder Camp Site 01,Beneficiary Contact Monitoring,6,9.56026,43.111869,"9.56026, 43.111869",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-001,Sheder Camp Site 01,Food Basket Monitoring,6,9.56026,43.111869,"9.56026, 43.111869",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-001,Sheder Camp Site 01,Warehouse Monitoring,1,9.56026,43.111869,"9.56026, 43.111869",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-001,Sheder Camp Site 01,Distribution Observation,1,9.56026,43.111869,"9.56026, 43.111869",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-001,Sheder Camp Site 01,Partner Performance Monitoring,1,9.56026,43.111869,"9.56026, 43.111869",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-002,Sheder Camp Site 02,Beneficiary Contact Monitoring,6,9.520427,43.104177,"9.520427, 43.104177",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-002,Sheder Camp Site 02,Food Basket Monitoring,6,9.520427,43.104177,"9.520427, 43.104177",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-002,Sheder Camp Site 02,Warehouse Monitoring,1,9.520427,43.104177,"9.520427, 43.104177",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-002,Sheder Camp Site 02,Distribution Observation,1,9.520427,43.104177,"9.520427, 43.104177",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-002,Sheder Camp Site 02,Partner Performance Monitoring,1,9.520427,43.104177,"9.520427, 43.104177",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-003,Sheder Camp Site 03,Beneficiary Contact Monitoring,6,9.559996,43.082031,"9.559996, 43.082031",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-003,Sheder Camp Site 03,Food Basket Monitoring,6,9.559996,43.082031,"9.559996, 43.082031",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-003,Sheder Camp Site 03,Warehouse Monitoring,1,9.559996,43.082031,"9.559996, 43.082031",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-003,Sheder Camp Site 03,Distribution Observation,1,9.559996,43.082031,"9.559996, 43.082031",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-003,Sheder Camp Site 03,Partner Performance Monitoring,1,9.559996,43.082031,"9.559996, 43.082031",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-004,Sheder Camp Site 04,Beneficiary Contact Monitoring,6,9.561536,43.063034,"9.561536, 43.063034",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-004,Sheder Camp Site 04,Food Basket Monitoring,6,9.561536,43.063034,"9.561536, 43.063034",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-004,Sheder Camp Site 04,Warehouse Monitoring,1,9.561536,43.063034,"9.561536, 43.063034",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-004,Sheder Camp Site 04,Distribution Observation,1,9.561536,43.063034,"9.561536, 43.063034",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-004,Sheder Camp Site 04,Partner Performance Monitoring,1,9.561536,43.063034,"9.561536, 43.063034",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-005,Sheder Camp Site 05,Beneficiary Contact Monitoring,6,9.544236,43.157077,"9.544236, 43.157077",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-005,Sheder Camp Site 05,Food Basket Monitoring,6,9.544236,43.157077,"9.544236, 43.157077",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-005,Sheder Camp Site 05,Warehouse Monitoring,1,9.544236,43.157077,"9.544236, 43.157077",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-005,Sheder Camp Site 05,Distribution Observation,1,9.544236,43.157077,"9.544236, 43.157077",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,School Feeding,TPM,Sheder Camp,REF-SHED-005,Sheder Camp Site 05,Partner Performance Monitoring,1,9.544236,43.157077,"9.544236, 43.157077",0,1,0.0,Not Visited / Not Submitted,Not Visited
